time,open,high,low,close,volume
2026-05-27 21:00:00,2063.29,2063.3,2018.14,2020.35,632.0102
2026-05-27 22:00:00,2020.36,2033.78,2017.49,2025.05,476.6759
2026-05-27 23:00:00,2024.22,2030.19,2018.59,2025.27,600.0723
2026-05-28 00:00:00,2025.28,2029.02,2020.93,2028.5,510.7572
2026-05-28 01:00:00,2028.5,2029.13,2013.98,2020.17,510.447
2026-05-28 02:00:00,2021.38,2021.99,2016.17,2017.46,445.3709
2026-05-28 03:00:00,2017.61,2020.55,1978.68,1982.33,735.5732
2026-05-28 04:00:00,1982.33,1986.0,1971.34,1982.33,473.5804
2026-05-28 05:00:00,1982.33,1983.55,1975.67,1978.36,393.0108
2026-05-28 06:00:00,1978.26,1984.3,1972.96,1984.3,299.0401
2026-05-28 07:00:00,1984.3,1996.0,1982.48,1995.55,494.3498
2026-05-28 08:00:00,1995.56,1995.92,1985.42,1988.18,383.884
2026-05-28 09:00:00,1988.19,1995.47,1984.86,1994.04,415.2265
2026-05-28 10:00:00,1994.04,1998.29,1989.78,1990.87,341.3317
2026-05-28 11:00:00,1990.88,1992.73,1986.86,1989.9,211.8405
2026-05-28 12:00:00,1989.9,1993.96,1982.11,1991.89,493.7257
2026-05-28 13:00:00,1991.88,1995.0,1975.61,1981.45,593.8007
2026-05-28 14:00:00,1981.46,2001.18,1969.35,1994.0,578.2628
2026-05-28 15:00:00,1994.0,1997.91,1984.21,1990.09,532.0926
2026-05-28 16:00:00,1990.1,2014.86,1968.0,2013.05,712.5361
2026-05-28 17:00:00,2013.05,2024.59,2009.36,2019.68,407.8937
2026-05-28 18:00:00,2019.68,2028.3,2018.27,2025.06,377.7008
2026-05-28 19:00:00,2025.07,2025.07,2014.53,2014.53,413.0313
2026-05-28 20:00:00,2014.14,2019.93,2007.45,2014.11,228.6806
2026-05-28 21:00:00,2014.12,2024.29,2013.42,2020.18,98.7035
2026-05-28 22:00:00,2020.18,2022.6,2005.49,2005.49,93.0783
2026-05-28 23:00:00,2005.5,2011.59,2005.5,2010.0,85.8664
2026-05-29 00:00:00,2010.01,2017.12,1981.19,2011.76,350.1255
2026-05-29 01:00:00,2011.77,2016.47,2006.04,2008.63,374.4981
2026-05-29 02:00:00,2008.63,2010.62,1997.85,1998.98,427.9663
2026-05-29 03:00:00,1998.97,2007.75,1998.97,2002.78,209.0441
2026-05-29 04:00:00,2002.79,2008.51,1998.83,2008.5,203.5982
2026-05-29 05:00:00,2008.51,2015.14,2008.27,2014.57,365.2801
2026-05-29 06:00:00,2014.57,2020.49,2012.17,2018.09,285.0273
2026-05-29 07:00:00,2018.09,2019.66,2003.69,2007.21,230.9643
2026-05-29 08:00:00,2007.21,2013.64,2005.44,2006.02,392.8673
2026-05-29 09:00:00,2006.03,2015.82,2006.03,2014.96,371.526
2026-05-29 10:00:00,2014.97,2014.97,2009.78,2011.34,195.2714
2026-05-29 11:00:00,2011.34,2014.29,2002.91,2007.58,304.5128
2026-05-29 12:00:00,2007.33,2007.34,1995.62,1999.98,443.6187
2026-05-29 13:00:00,1999.98,2004.88,1988.72,1999.49,471.4019
2026-05-29 14:00:00,1999.48,2004.17,1979.1,2001.87,504.362
2026-05-29 15:00:00,2001.88,2045.64,1999.79,2031.79,892.6999
2026-05-29 16:00:00,2031.79,2042.91,2022.52,2040.64,643.2766
2026-05-29 17:00:00,2040.64,2043.82,2026.33,2028.38,481.4773
2026-05-29 18:00:00,2028.39,2031.6,2008.05,2011.4,492.3913
2026-05-29 19:00:00,2011.41,2022.2,2005.19,2017.45,403.4412
2026-05-29 20:00:00,2017.32,2023.55,2015.56,2018.05,252.6099
2026-05-29 21:00:00,2018.17,2023.62,2008.56,2009.38,561.7606
2026-05-29 22:00:00,2009.38,2017.03,2007.97,2013.83,354.5324
2026-05-29 23:00:00,2013.83,2015.03,2007.0,2014.55,499.4346
2026-05-30 00:00:00,2014.55,2016.09,2010.87,2016.08,225.4784
2026-05-30 01:00:00,2016.08,2021.42,2013.68,2019.46,178.8622
2026-05-30 02:00:00,2019.46,2021.16,2017.13,2021.16,147.2511
2026-05-30 03:00:00,2021.17,2023.55,2015.03,2016.83,191.1989
2026-05-30 04:00:00,2016.83,2030.95,2002.34,2010.8,327.7805
2026-05-30 05:00:00,2010.8,2017.48,2008.02,2015.85,192.3861
2026-05-30 06:00:00,2015.95,2020.46,2012.87,2017.4,296.3459
2026-05-30 07:00:00,2017.41,2017.79,2013.62,2016.31,173.5971
2026-05-30 08:00:00,2016.32,2016.32,2013.92,2014.16,76.2043
2026-05-30 09:00:00,2014.16,2017.27,2013.92,2016.78,138.7697
2026-05-30 10:00:00,2016.78,2021.94,2016.34,2017.54,383.335
2026-05-30 11:00:00,2017.63,2019.05,2015.19,2017.41,151.5917
2026-05-30 12:00:00,2017.41,2020.14,2017.14,2019.85,154.3418
2026-05-30 13:00:00,2019.86,2022.37,2017.44,2020.72,160.2943
2026-05-30 14:00:00,2020.73,2030.95,2002.13,2026.6,551.495
2026-05-30 15:00:00,2026.59,2031.78,2024.2,2026.35,345.3888
2026-05-30 16:00:00,2026.35,2028.33,2024.55,2027.1,139.5913
2026-05-30 17:00:00,2027.09,2029.0,2020.38,2027.17,190.0205
2026-05-30 18:00:00,2027.18,2030.0,2024.69,2027.58,144.4517
2026-05-30 19:00:00,2027.59,2029.12,2024.54,2028.33,119.5293
2026-05-30 20:00:00,2028.64,2029.67,2025.7,2026.82,133.9457
2026-05-30 21:00:00,2026.88,2031.41,2026.87,2028.06,140.1182
2026-05-30 22:00:00,2028.0,2028.0,2020.94,2023.57,153.1452
2026-05-30 23:00:00,2023.57,2026.1,2020.35,2022.2,137.1681
2026-05-31 00:00:00,2022.19,2027.68,2020.85,2027.12,145.2212
2026-05-31 01:00:00,2027.12,2034.2,2026.85,2029.11,316.589
2026-05-31 02:00:00,2029.11,2036.98,2027.95,2034.22,215.9126
2026-05-31 03:00:00,2034.23,2036.88,2032.25,2033.61,167.5496
2026-05-31 04:00:00,2033.47,2034.99,2031.36,2034.12,71.737
2026-05-31 05:00:00,2034.13,2034.13,2029.29,2030.17,134.8099
2026-05-31 06:00:00,2030.18,2030.92,2028.52,2030.16,91.654
2026-05-31 07:00:00,2030.01,2030.01,2023.01,2024.02,187.4521
2026-05-31 08:00:00,2024.02,2028.88,2023.07,2028.0,129.2047
2026-05-31 09:00:00,2027.64,2028.33,2019.5,2021.02,171.6535
2026-05-31 10:00:00,2021.03,2021.38,2015.87,2021.06,228.7635
2026-05-31 11:00:00,2021.05,2024.12,2021.05,2023.52,193.4987
2026-05-31 12:00:00,2023.28,2025.16,2019.82,2022.34,182.9318
2026-05-31 13:00:00,2022.35,2026.3,2020.44,2020.51,402.5856
2026-05-31 14:00:00,2020.51,2021.41,2006.15,2008.05,474.3556
2026-05-31 15:00:00,2008.06,2015.21,2008.04,2010.51,295.7694
2026-05-31 16:00:00,2010.52,2012.2,1999.21,2002.1,333.6702
2026-05-31 17:00:00,2002.1,2007.6,1997.98,2006.05,378.3675
2026-05-31 18:00:00,2005.68,2005.68,1999.08,2000.7,435.4901
2026-05-31 19:00:00,2000.69,2002.39,1994.29,1999.71,297.2795
2026-05-31 20:00:00,1999.59,2007.74,1999.59,2006.81,245.2142
2026-05-31 21:00:00,2007.1,2013.53,2005.01,2012.02,282.1251
2026-05-31 22:00:00,2012.19,2014.41,2005.6,2012.48,273.4649
2026-05-31 23:00:00,2012.48,2022.02,2000.26,2006.52,399.0988
2026-06-01 00:00:00,2007.02,2020.92,2006.38,2015.45,395.3334
2026-06-01 01:00:00,2015.45,2015.97,1994.26,1994.27,510.6296
2026-06-01 02:00:00,1994.27,2017.71,1993.79,2011.42,424.4414
2026-06-01 03:00:00,2011.42,2017.71,2008.83,2009.78,355.2471
2026-06-01 04:00:00,2009.78,2011.96,1678.53,2000.19,1400.4456
2026-06-01 05:00:00,1999.4,2001.27,1991.99,1994.49,226.6778
2026-06-01 06:00:00,1994.75,1994.84,1980.39,1988.07,345.0505
2026-06-01 07:00:00,1988.08,1990.62,1973.65,1976.52,422.5287
2026-06-01 08:00:00,1976.85,1985.0,1972.1,1984.0,389.5904
2026-06-01 09:00:00,1984.01,1990.0,1983.94,1987.42,226.6843
2026-06-01 10:00:00,1987.42,1988.92,1981.36,1983.92,228.2794
2026-06-01 11:00:00,1984.07,1986.73,1980.14,1980.14,256.5671
2026-06-01 12:00:00,1980.14,1994.2,1970.85,1989.29,495.1907
2026-06-01 13:00:00,1989.29,1995.87,1959.94,1970.32,569.659
2026-06-01 14:00:00,1970.32,1977.32,1965.21,1967.06,408.4615
2026-06-01 15:00:00,1968.84,1980.11,1960.49,1968.68,466.9686
2026-06-01 16:00:00,1968.68,1978.33,1959.5,1978.33,364.7656
2026-06-01 17:00:00,1978.38,1996.11,1978.31,1991.09,156.3747
2026-06-01 18:00:00,1991.27,1995.79,1983.55,1993.47,164.9667
2026-06-01 19:00:00,1993.47,2008.83,1992.23,2004.4,294.6033
2026-06-01 20:00:00,2004.93,2008.69,2001.29,2005.05,152.6821
2026-06-01 21:00:00,2005.9,2009.0,1992.94,1994.58,359.9141
2026-06-01 22:00:00,1994.33,2005.9,1984.84,2005.18,134.1365
2026-06-01 23:00:00,2004.45,2007.88,1998.41,2006.78,388.9599
2026-06-02 00:00:00,2006.77,2006.78,1996.01,1996.44,417.7649
2026-06-02 01:00:00,1996.43,1999.0,1981.42,1981.71,411.7366
2026-06-02 02:00:00,1981.71,1995.38,1964.83,1995.38,527.9058
2026-06-02 03:00:00,1995.39,2005.0,1995.22,2003.94,479.1153
2026-06-02 04:00:00,2003.94,2006.59,1995.96,1996.97,328.7102
2026-06-02 05:00:00,1996.86,2000.55,1985.29,1985.5,529.4052
2026-06-02 06:00:00,1985.0,1988.65,1979.25,1981.3,448.9275
2026-06-02 06:00:00,1985.0,1988.65,1979.25,1981.95,454.0604
2026-06-02 06:00:00,1985.0,1988.65,1979.25,1984.91,463.3087
2026-06-02 06:00:00,1985.0,1988.65,1979.25,1985.7,467.3303
2026-06-02 06:00:00,1985.0,1988.65,1979.25,1987.4,472.5868
2026-06-02 06:00:00,1985.0,1988.65,1979.25,1985.95,474.328
2026-06-02 06:00:00,1985.0,1988.65,1979.25,1982.2,483.0098
