time,open,high,low,close,volume
2026-06-01 07:55:00,1979.01,1979.36,1975.25,1976.52,42.0352
2026-06-01 08:00:00,1976.85,1978.26,1975.48,1978.23,24.1806
2026-06-01 08:05:00,1978.14,1979.1,1976.97,1977.94,25.7137
2026-06-01 08:10:00,1977.75,1979.61,1977.75,1978.78,43.2498
2026-06-01 08:15:00,1978.79,1979.11,1976.4,1977.62,30.1982
2026-06-01 08:20:00,1977.62,1979.3,1977.62,1978.9,44.6318
2026-06-01 08:25:00,1978.89,1979.0,1975.72,1975.72,13.6472
2026-06-01 08:30:00,1976.31,1980.9,1972.1,1980.0,33.6139
2026-06-01 08:35:00,1979.99,1982.28,1979.86,1981.1,26.0505
2026-06-01 08:40:00,1981.09,1981.09,1976.29,1978.65,43.8917
2026-06-01 08:45:00,1978.65,1981.47,1978.65,1981.14,31.2963
2026-06-01 08:50:00,1981.14,1981.59,1979.96,1980.84,33.2122
2026-06-01 08:55:00,1980.84,1985.0,1980.33,1984.0,39.9045
2026-06-01 09:00:00,1984.01,1985.87,1983.94,1984.37,54.6985
2026-06-01 09:05:00,1984.36,1986.94,1984.36,1986.03,29.0379
2026-06-01 09:10:00,1986.59,1987.02,1985.79,1985.79,3.5214
2026-06-01 09:15:00,1985.95,1987.87,1985.8,1987.87,18.4479
2026-06-01 09:20:00,1987.86,1990.0,1987.86,1987.9,18.629
2026-06-01 09:25:00,1988.12,1989.52,1987.16,1987.32,15.7107
2026-06-01 09:30:00,1986.98,1987.84,1986.0,1986.64,18.0983
2026-06-01 09:35:00,1987.76,1987.77,1985.02,1987.7,15.877
2026-06-01 09:40:00,1988.1,1988.72,1985.87,1987.61,11.8822
2026-06-01 09:45:00,1987.61,1989.7,1987.61,1989.62,11.5678
2026-06-01 09:50:00,1988.88,1989.38,1986.55,1988.57,21.6107
2026-06-01 09:55:00,1988.57,1988.57,1986.99,1987.42,7.6029
2026-06-01 10:00:00,1987.42,1988.92,1986.03,1986.12,18.5487
2026-06-01 10:05:00,1986.04,1988.69,1985.91,1987.09,15.7201
2026-06-01 10:10:00,1987.09,1987.45,1984.63,1985.1,20.8261
2026-06-01 10:15:00,1984.71,1985.76,1984.01,1984.58,15.0302
2026-06-01 10:20:00,1984.57,1986.03,1982.15,1982.79,29.53
2026-06-01 10:25:00,1982.88,1983.62,1981.98,1983.03,11.3123
2026-06-01 10:30:00,1983.03,1986.6,1981.63,1981.63,16.2356
2026-06-01 10:35:00,1982.15,1982.61,1981.36,1981.36,17.0877
2026-06-01 10:40:00,1983.18,1984.79,1983.1,1984.79,31.2377
2026-06-01 10:45:00,1985.44,1987.03,1984.83,1984.83,20.9177
2026-06-01 10:50:00,1985.34,1985.81,1984.99,1985.71,11.1627
2026-06-01 10:55:00,1985.7,1985.71,1983.69,1983.92,20.6706
2026-06-01 11:00:00,1984.07,1985.01,1983.37,1983.97,19.5425
2026-06-01 11:05:00,1983.35,1985.31,1983.03,1985.31,8.6609
2026-06-01 11:10:00,1985.47,1985.47,1983.59,1983.68,16.5364
2026-06-01 11:15:00,1983.68,1985.65,1983.56,1985.65,18.7976
2026-06-01 11:20:00,1985.65,1985.78,1983.65,1985.0,15.1256
2026-06-01 11:25:00,1985.01,1985.23,1983.82,1984.38,16.2074
2026-06-01 11:30:00,1984.0,1984.0,1981.9,1982.8,34.9104
2026-06-01 11:35:00,1982.98,1984.54,1982.98,1983.75,28.0934
2026-06-01 11:40:00,1983.96,1986.1,1983.84,1985.98,21.1772
2026-06-01 11:45:00,1985.99,1986.73,1983.36,1983.36,15.1067
2026-06-01 11:50:00,1983.86,1984.31,1982.53,1983.24,43.8072
2026-06-01 11:55:00,1983.24,1983.75,1980.14,1980.14,18.6018
2026-06-01 12:00:00,1980.14,1983.84,1978.38,1981.52,48.004
2026-06-01 12:05:00,1980.62,1982.39,1973.27,1974.32,34.2177
2026-06-01 12:10:00,1975.13,1977.0,1970.85,1976.07,67.3011
2026-06-01 12:15:00,1977.41,1980.21,1976.61,1977.2,38.0631
2026-06-01 12:20:00,1978.2,1985.0,1978.2,1984.41,37.5065
2026-06-01 12:25:00,1984.93,1988.4,1984.93,1987.27,44.3866
2026-06-01 12:30:00,1987.48,1987.49,1985.02,1985.12,28.3747
2026-06-01 12:35:00,1985.35,1992.67,1985.18,1992.67,45.4179
2026-06-01 12:40:00,1992.67,1992.99,1990.03,1992.48,44.3695
2026-06-01 12:45:00,1992.94,1994.2,1990.19,1990.5,45.7298
2026-06-01 12:50:00,1990.24,1990.32,1987.27,1987.28,20.8162
2026-06-01 12:55:00,1988.1,1990.26,1988.1,1989.29,41.0036
2026-06-01 13:00:00,1989.29,1990.14,1983.88,1983.89,31.5195
2026-06-01 13:05:00,1983.88,1984.25,1981.5,1982.0,61.3867
2026-06-01 13:10:00,1982.0,1982.0,1981.92,1981.92,46.2593
2026-06-01 13:15:00,1981.92,1995.27,1970.18,1977.54,41.5811
2026-06-01 13:20:00,1977.53,1980.25,1973.0,1973.0,30.4341
2026-06-01 13:25:00,1973.01,1977.34,1973.0,1976.48,71.4304
2026-06-01 13:30:00,1976.48,1983.31,1975.41,1980.43,53.3597
2026-06-01 13:35:00,1980.81,1995.87,1980.41,1982.11,45.9245
2026-06-01 13:40:00,1982.11,1982.11,1975.86,1975.86,47.9439
2026-06-01 13:45:00,1974.8,1979.99,1974.67,1975.75,36.8754
2026-06-01 13:50:00,1975.76,1976.98,1970.78,1971.85,43.8157
2026-06-01 13:55:00,1972.08,1972.08,1959.94,1970.32,59.1287
2026-06-01 14:00:00,1970.32,1977.32,1968.42,1977.32,48.775
2026-06-01 14:05:00,1977.32,1977.32,1968.35,1971.01,49.6578
2026-06-01 14:10:00,1971.01,1971.02,1965.74,1970.07,44.1267
2026-06-01 14:15:00,1970.07,1971.66,1966.49,1969.22,33.5932
2026-06-01 14:20:00,1969.06,1972.05,1968.12,1971.08,28.0271
2026-06-01 14:25:00,1970.03,1971.39,1966.55,1968.67,40.063
2026-06-01 14:30:00,1968.67,1969.76,1965.3,1965.3,21.4474
2026-06-01 14:35:00,1966.49,1969.57,1965.87,1966.28,55.4353
2026-06-01 14:40:00,1966.27,1968.7,1965.7,1967.95,39.087
2026-06-01 14:45:00,1967.85,1970.84,1967.47,1969.05,22.0396
2026-06-01 14:50:00,1968.81,1970.78,1966.13,1966.13,14.3131
2026-06-01 14:55:00,1966.13,1967.06,1965.21,1967.06,11.8963
2026-06-01 15:00:00,1968.84,1972.18,1968.51,1972.08,33.1415
2026-06-01 15:05:00,1972.08,1974.46,1970.32,1971.67,34.224
2026-06-01 15:10:00,1971.68,1972.74,1968.9,1970.67,26.2326
2026-06-01 15:15:00,1970.45,1970.81,1960.49,1964.38,43.9808
2026-06-01 15:20:00,1963.9,1966.85,1962.79,1963.55,61.3213
2026-06-01 15:25:00,1963.55,1964.61,1961.78,1961.78,23.4884
2026-06-01 15:30:00,1961.79,1976.54,1961.49,1975.85,64.9797
2026-06-01 15:35:00,1975.84,1980.11,1974.3,1975.0,53.4993
2026-06-01 15:40:00,1975.0,1975.43,1973.1,1974.32,24.4283
2026-06-01 15:45:00,1973.96,1974.8,1970.67,1970.98,35.5669
2026-06-01 15:50:00,1970.98,1970.98,1969.15,1969.15,35.838
2026-06-01 15:55:00,1968.55,1969.63,1967.13,1968.68,30.2678
2026-06-01 16:00:00,1968.68,1971.66,1968.38,1970.76,36.0345
2026-06-01 16:05:00,1970.83,1970.83,1964.55,1965.03,26.8675
2026-06-01 16:10:00,1965.02,1967.13,1959.5,1967.13,27.5601
2026-06-01 16:15:00,1966.87,1968.11,1964.65,1968.06,42.8849
2026-06-01 16:20:00,1967.5,1968.65,1966.61,1967.36,29.8132
2026-06-01 16:25:00,1967.56,1970.9,1967.56,1970.89,33.4155
2026-06-01 16:30:00,1971.42,1973.85,1969.93,1972.23,15.6157
2026-06-01 16:35:00,1972.2,1972.6,1969.95,1971.54,21.8957
2026-06-01 16:40:00,1971.12,1973.07,1970.46,1971.52,46.594
2026-06-01 16:45:00,1972.77,1975.77,1972.77,1974.41,24.3022
2026-06-01 16:50:00,1973.77,1976.17,1973.11,1974.55,20.8011
2026-06-01 16:55:00,1975.39,1978.33,1975.24,1978.33,38.9812
2026-06-01 17:00:00,1978.38,1983.64,1978.31,1982.99,14.1952
2026-06-01 17:05:00,1983.0,1984.34,1981.97,1983.14,5.5241
2026-06-01 17:10:00,1982.58,1984.85,1982.58,1983.73,12.3686
2026-06-01 17:15:00,1984.67,1987.83,1982.15,1983.71,14.7649
2026-06-01 17:20:00,1984.05,1986.29,1983.98,1986.29,3.0814
2026-06-01 17:25:00,1985.38,1987.53,1984.67,1986.03,11.1776
2026-06-01 17:30:00,1986.02,1993.01,1986.02,1987.7,13.0305
2026-06-01 17:35:00,1987.68,1989.02,1986.55,1987.3,5.9085
2026-06-01 17:40:00,1987.69,1992.93,1987.3,1992.29,5.769
2026-06-01 17:45:00,1992.3,1995.99,1982.48,1995.99,42.2491
2026-06-01 17:50:00,1995.82,1996.11,1991.88,1992.57,6.5795
2026-06-01 17:55:00,1992.58,1993.51,1990.46,1991.09,21.7263
2026-06-01 18:00:00,1991.27,1992.23,1989.5,1989.51,12.9563
2026-06-01 18:05:00,1989.51,1989.51,1985.94,1985.95,15.2059
2026-06-01 18:10:00,1986.67,1987.28,1983.55,1984.87,37.1805
2026-06-01 18:15:00,1984.92,1985.66,1983.72,1985.66,5.7777
2026-06-01 18:20:00,1985.67,1987.41,1984.9,1986.9,7.0694
2026-06-01 18:25:00,1987.06,1991.52,1986.84,1991.51,3.3481
2026-06-01 18:30:00,1991.52,1994.8,1991.3,1993.5,34.3638
2026-06-01 18:35:00,1993.57,1995.03,1993.04,1993.13,4.0306
2026-06-01 18:40:00,1993.61,1994.23,1992.93,1992.93,5.5771
2026-06-01 18:45:00,1992.55,1993.76,1991.38,1992.29,7.6858
2026-06-01 18:50:00,1992.38,1995.79,1992.27,1995.26,20.073
2026-06-01 18:55:00,1994.02,1994.8,1993.47,1993.47,11.6985
2026-06-01 19:00:00,1993.47,1993.48,1992.25,1992.68,6.6717
2026-06-01 19:05:00,1992.75,1994.0,1992.75,1993.9,7.1267
2026-06-01 19:10:00,1994.14,1995.5,1993.38,1995.17,3.1919
2026-06-01 19:15:00,1994.88,1995.38,1992.23,1993.44,23.6286
2026-06-01 19:20:00,1993.54,1995.18,1993.54,1994.81,19.6452
2026-06-01 19:25:00,1994.84,2004.0,1994.84,2002.35,50.095
2026-06-01 19:30:00,2002.35,2003.85,2001.81,2002.92,63.1436
2026-06-01 19:35:00,2002.91,2008.69,2002.6,2008.43,55.9098
2026-06-01 19:40:00,2008.43,2008.83,2005.41,2006.62,16.6427
2026-06-01 19:45:00,2006.63,2006.63,2003.79,2003.79,15.4406
2026-06-01 19:50:00,2003.69,2004.21,2003.43,2003.83,24.683
2026-06-01 19:55:00,2003.77,2004.48,2003.62,2004.4,8.4245
